permno,date,ret,vol,shrout
10026,2010-11-05,0.009049,34517.0,18491.0
10026,2010-11-08,-0.009887,25673.0,18491.0
10026,2010-11-09,-0.01138,34331.0,18491.0
10026,2010-11-10,0.015034,41817.0,18491.0
10026,2010-11-11,-0.00486,13714.0,18491.0
10026,2010-11-12,-0.017209,26806.0,18491.0
10026,2010-11-15,0.012068,13932.0,18491.0
10026,2010-11-16,-0.019874,36915.0,18491.0
10026,2010-11-17,-0.007395,17220.0,18491.0
10026,2010-11-18,0.037731,35366.0,18491.0
10026,2010-11-19,-0.0044,40449.0,18491.0
10026,2010-11-22,-0.001396,16896.0,18491.0
10026,2010-11-23,-0.002329,18505.0,18491.0
10026,2010-11-24,0.034088,53701.0,18491.0
10026,2010-11-26,0.007902,13813.0,18512.0
10026,2010-11-29,0.028674,103283.0,18512.0
10026,2010-11-30,-0.003702,154263.0,18512.0
10026,2010-12-01,0.030383,110151.0,18512.0
10026,2010-12-02,0.013152,62196.0,18512.0
10026,2010-12-03,0.009841,41959.0,18512.0
10026,2010-12-06,0.019075,72480.0,18512.0
10026,2010-12-07,-0.002035,83505.0,18512.0
10026,2010-12-08,-0.015087,41485.0,18512.0
10026,2010-12-09,-0.01035,78875.0,18512.0
10026,2010-12-10,0.009203,44851.0,18512.0
10026,2010-12-13,-0.003161,42852.0,18530.0
10026,2010-12-14,0.000208,49438.0,18530.0
10026,2010-12-15,0.005001,42745.0,18530.0
10026,2010-12-16,0.015965,41460.0,18530.0
10026,2010-12-17,0.001837,155753.0,18530.0
10026,2010-12-20,-0.008148,71122.0,18530.0
10026,2010-12-21,0.005545,31189.0,18530.0
10026,2010-12-22,-0.002655,23659.0,18530.0
10026,2010-12-23,0.005529,50856.0,18542.0
10026,2010-12-27,0.005295,11720.0,18542.0
10026,2010-12-28,0.010332,19587.0,18542.0
10026,2010-12-29,0.001003,10689.0,18542.0
10026,2010-12-30,-0.013021,30436.0,18542.0
10026,2010-12-31,-0.020905,26995.0,18542.0
10026,2011-01-03,0.024876,99517.0,18542.0
10026,2011-01-04,-0.032565,34975.0,18542.0
10026,2011-01-05,-0.006899,63461.0,18542.0
10026,2011-01-06,-0.004421,34146.0,18542.0
10026,2011-01-07,-0.005075,51634.0,18542.0
10026,2011-01-10,0.017216,42378.0,18542.0
10026,2011-01-11,0.018178,76609.0,18542.0
10026,2011-01-12,0.003489,51464.0,18542.0
10026,2011-01-13,-0.002454,34573.0,18542.0
10026,2011-01-14,0.00082,74023.0,18571.0
10026,2011-01-18,-0.000358,48800.0,18571.0
10026,2011-01-19,-0.021362,52524.0,18571.0
10026,2011-01-20,-0.013191,58008.0,18571.0
10026,2011-01-21,-0.057501,97769.0,18571.0
10026,2011-01-24,-0.011932,98278.0,18571.0
10026,2011-01-25,-0.001367,70429.0,18571.0
10026,2011-01-26,0.002282,52467.0,18571.0
10026,2011-01-27,-0.009561,40763.0,18571.0
10026,2011-01-28,-0.020455,89012.0,18571.0
10026,2011-01-31,-0.003519,121993.0,18571.0
10026,2011-02-01,0.022133,118366.0,18571.0
10026,2011-02-02,-0.005068,27879.0,18571.0
10026,2011-02-03,0.002084,36490.0,18571.0
10026,2011-02-04,-0.001617,108402.0,18571.0
10026,2011-02-07,0.004166,39720.0,18571.0
10026,2011-02-08,0.007145,34194.0,18571.0
10026,2011-02-09,-0.006179,38712.0,18571.0
10026,2011-02-10,-0.001151,56822.0,18571.0
10026,2011-02-11,0.012448,20846.0,18571.0
10026,2011-02-14,0.006375,54446.0,18571.0
10026,2011-02-15,-0.002715,82009.0,18571.0
10026,2011-02-16,0.013385,112597.0,18571.0
10026,2011-02-17,0.013432,60925.0,18571.0
10026,2011-02-18,0.011487,56210.0,18571.0
10026,2011-02-22,0.000655,53024.0,18571.0
10026,2011-02-23,-0.028372,85948.0,18571.0
10026,2011-02-24,0.015274,76223.0,18571.0
10026,2011-02-25,0.015266,111005.0,18571.0
10026,2011-02-28,-0.041839,191245.0,18571.0
10026,2011-03-01,-0.010689,189413.0,18571.0
10026,2011-03-02,0.001379,56502.0,18571.0
10026,2011-03-03,0.018366,143628.0,18571.0
10026,2011-03-04,0.002029,44859.0,18571.0
10026,2011-03-07,-0.010124,40211.0,18571.0
10026,2011-03-08,0.023636,123789.0,18571.0
10026,2011-03-09,0.001998,44315.0,18571.0
10026,2011-03-10,-0.017948,48241.0,18571.0
10026,2011-03-11,-0.011338,37214.0,18571.0
10026,2011-03-14,0.008924,51628.0,18571.0
10026,2011-03-15,-0.005443,33079.0,18571.0
10026,2011-03-16,-0.00935,52742.0,18571.0
10026,2011-03-17,0.000691,56718.0,18571.0
10026,2011-03-18,0.028986,73023.0,18571.0
10026,2011-03-21,0.021239,28575.0,18571.0
10026,2011-03-22,0.006786,28134.0,18571.0
10026,2011-03-23,0.006741,95481.0,18571.0
10026,2011-03-24,0.012095,50989.0,18571.0
10026,2011-03-25,-0.020273,54934.0,18579.0
10026,2011-03-28,-0.003921,69344.0,18579.0
10026,2011-03-29,0.013121,27269.0,18579.0
10026,2011-03-30,0.00777,35599.0,18579.0
10026,2011-03-31,0.008139,36970.0,18579.0
10026,2011-04-01,0.012535,29983.0,18579.0
10026,2011-04-04,0.01217,28055.0,18579.0
10026,2011-04-05,0.003317,36767.0,18579.0
10026,2011-04-06,-0.000413,21398.0,18579.0
10026,2011-04-07,-0.007441,32289.0,18579.0
10026,2011-04-08,-0.013953,45764.0,18579.0
10026,2011-04-11,-0.008025,39605.0,18579.0
10026,2011-04-12,-0.012561,31599.0,18579.0
10026,2011-04-13,0.003234,63833.0,18579.0
10026,2011-04-14,0.008382,56080.0,18579.0
10026,2011-04-15,0.014493,74311.0,18579.0
10026,2011-04-18,-0.009454,40293.0,18584.0
10026,2011-04-19,0.0,36005.0,18584.0
10026,2011-04-20,0.016331,57771.0,18584.0
10026,2011-04-21,0.008556,41341.0,18584.0
10026,2011-04-25,-0.006207,32137.0,18584.0
10026,2011-04-26,-0.004372,64854.0,18584.0
10026,2011-04-27,0.026558,41998.0,18584.0
10026,2011-04-28,0.018537,50401.0,18584.0
10026,2011-04-29,0.0164,56205.0,18584.0
10026,2011-05-02,-0.006493,36773.0,18584.0
10026,2011-05-03,-0.001188,52366.0,18584.0
10026,2011-05-04,0.0,45181.0,18584.0
10026,2011-05-05,-0.005354,30679.0,18584.0
10026,2011-05-06,-0.01256,54573.0,18584.0
10026,2011-05-09,0.014335,71533.0,18584.0
10026,2011-05-10,0.028861,40264.0,18584.0
10026,2011-05-11,-0.003676,36768.0,18584.0
10026,2011-05-12,0.024466,38617.0,18584.0
10026,2011-05-13,-0.015353,23599.0,18584.0
10026,2011-05-16,-0.007122,88954.0,18584.0
10026,2011-05-17,0.004265,24688.0,18584.0
10026,2011-05-18,-0.012645,41559.0,18584.0
10026,2011-05-19,0.006941,57527.0,18584.0
10026,2011-05-20,-0.012816,57468.0,18584.0
10026,2011-05-23,-0.016326,44098.0,18584.0
10026,2011-05-24,-0.007598,53094.0,18584.0
10026,2011-05-25,-0.002619,47107.0,18584.0
10026,2011-05-26,0.013535,37163.0,18584.0
10026,2011-05-27,0.00598,13732.0,18584.0
10026,2011-05-31,0.020804,70102.0,18584.0
10026,2011-06-01,-0.033191,39061.0,18584.0
10026,2011-06-02,-0.006424,36495.0,18584.0
10026,2011-06-03,-0.023641,53620.0,18584.0
10026,2011-06-06,-0.004553,44371.0,18584.0
10026,2011-06-07,0.004158,23479.0,18584.0
10026,2011-06-08,0.006211,31406.0,18584.0
10026,2011-06-09,-0.017901,56634.0,18584.0
10026,2011-06-10,-0.016342,27307.0,18584.0
10026,2011-06-13,-0.001118,40593.0,18584.0
10026,2011-06-14,0.016888,36243.0,18584.0
10026,2011-06-15,-0.011562,28402.0,18584.0
10026,2011-06-16,0.019779,27086.0,18584.0
10026,2011-06-17,0.000626,51575.0,18584.0
10026,2011-06-20,0.005419,37736.0,18584.0
10026,2011-06-21,0.018657,44807.0,18584.0
10026,2011-06-22,-0.010175,19424.0,18584.0
10026,2011-06-23,0.004934,29548.0,18584.0
10026,2011-06-24,-0.007365,74893.0,18662.0
10026,2011-06-27,0.00742,33947.0,18662.0
10026,2011-06-28,0.00716,30315.0,18662.0
10026,2011-06-29,0.002641,24883.0,18662.0
10026,2011-06-30,0.009927,27906.0,18662.0
10026,2011-07-01,0.018455,55999.0,18662.0
10026,2011-07-05,0.001182,34461.0,18662.0
10026,2011-07-06,0.009837,32657.0,18662.0
10026,2011-07-07,0.009936,29222.0,18662.0
10026,2011-07-08,-0.003858,22971.0,18662.0
10026,2011-07-11,-0.013749,25533.0,18662.0
10026,2011-07-12,0.003927,34352.0,18662.0
10026,2011-07-13,0.002934,55565.0,18662.0
10026,2011-07-14,-0.0117,32015.0,18662.0
10026,2011-07-15,0.005328,26651.0,18662.0
10026,2011-07-18,-0.016291,17768.0,18662.0
10026,2011-07-19,0.01257,44175.0,18662.0
10026,2011-07-20,-0.002956,35637.0,18674.0
10026,2011-07-21,0.024111,44752.0,18674.0
10026,2011-07-22,-0.013122,28422.0,18674.0
10026,2011-07-25,-0.007822,25035.0,18674.0
10026,2011-07-26,0.046512,98467.0,18674.0
10026,2011-07-27,-0.015443,82756.0,18674.0
10026,2011-07-28,-0.014537,54090.0,18674.0
10026,2011-07-29,0.0033,40695.0,18674.0
10026,2011-08-01,0.000387,72016.0,18674.0
10026,2011-08-02,-0.030748,36418.0,18674.0
10026,2011-08-03,0.004988,32805.0,18674.0
10026,2011-08-04,-0.047647,42342.0,18674.0
10026,2011-08-05,-0.003752,51111.0,18674.0
10026,2011-08-08,-0.075957,89301.0,18674.0
10026,2011-08-09,0.054348,114972.0,18674.0
10026,2011-08-10,-0.036297,101091.0,18674.0
10026,2011-08-11,0.053488,66421.0,18674.0
10026,2011-08-12,0.014386,63118.0,18674.0
10026,2011-08-15,0.021272,51747.0,18674.0
10026,2011-08-16,-0.017562,64287.0,18674.0
10026,2011-08-17,0.012264,45510.0,18674.0
10026,2011-08-18,-0.014374,108461.0,18674.0
10026,2011-08-19,0.002708,57373.0,18674.0
10026,2011-08-22,-0.000208,63820.0,18674.0
10026,2011-08-23,0.03325,53160.0,18674.0
10026,2011-08-24,0.011062,44832.0,18674.0
10026,2011-08-25,-0.033817,57962.0,18674.0
10026,2011-08-26,0.012353,34310.0,18674.0
10026,2011-08-29,0.03071,37455.0,18674.0
10026,2011-08-30,0.009668,56846.0,18674.0
10026,2011-08-31,-0.010944,50586.0,18674.0
10026,2011-09-01,-0.020352,49453.0,18674.0
10026,2011-09-02,-0.035498,53487.0,18674.0
10026,2011-09-06,-0.00481,66976.0,18674.0
10026,2011-09-07,0.030469,57708.0,18674.0
10026,2011-09-08,-0.003059,43141.0,18674.0
10026,2011-09-09,-0.026999,63522.0,18674.0
10026,2011-09-12,0.004625,30188.0,18674.0
10026,2011-09-13,0.010829,44190.0,18674.0
10026,2011-09-14,0.013488,42100.0,18674.0
10026,2011-09-15,0.010238,22844.0,18674.0
10026,2011-09-16,-0.002027,68482.0,18674.0
10026,2011-09-19,-0.016653,56925.0,18674.0
10026,2011-09-20,-0.01549,32740.0,18674.0
10026,2011-09-21,-0.020558,65356.0,18674.0
10026,2011-09-22,0.004926,91342.0,18674.0
10026,2011-09-23,0.01428,72304.0,18727.0
10026,2011-09-26,-0.00021,60770.0,18727.0
10026,2011-09-27,0.060109,107717.0,18727.0
10026,2011-09-28,-0.050357,61773.0,18727.0
10026,2011-09-29,0.015866,39455.0,18727.0
10026,2011-09-30,-0.012536,56067.0,18727.0
10026,2011-10-03,-0.052862,72436.0,18727.0
10026,2011-10-04,0.049879,84589.0,18727.0
10026,2011-10-05,0.004604,51181.0,18727.0
10026,2011-10-06,0.003958,48361.0,18727.0
10026,2011-10-07,0.012243,71549.0,18727.0
10026,2011-10-10,-0.00123,81368.0,18727.0
10026,2011-10-11,-0.0039,44855.0,18727.0
10026,2011-10-12,0.007212,50830.0,18727.0
10026,2011-10-13,0.004296,22960.0,18727.0
10026,2011-10-14,0.015889,33904.0,18727.0
10026,2011-10-17,-0.027873,39390.0,18727.0
10026,2011-10-18,0.029703,43144.0,18727.0
10026,2011-10-19,-0.028245,36515.0,18727.0
10026,2011-10-20,0.00907,22429.0,18727.0
10026,2011-10-21,0.011032,41380.0,18727.0
10026,2011-10-24,0.010507,29720.0,18727.0
10026,2011-10-25,-0.037792,45435.0,18727.0
10026,2011-10-26,0.032627,43091.0,18727.0
10026,2011-10-27,0.073657,86449.0,18727.0
10026,2011-10-28,-0.010872,50420.0,18727.0
10026,2011-10-31,-0.023119,49807.0,18727.0
10026,2011-11-01,-0.048497,54136.0,18727.0
10026,2011-11-02,0.020387,43060.0,18727.0
10026,2011-11-03,0.033566,38675.0,18727.0
10026,2011-11-04,-0.026677,22891.0,18727.0
10026,2011-11-07,0.001787,19305.0,18727.0
10026,2011-11-08,0.010111,42378.0,18727.0
10026,2011-11-09,-0.046909,44909.0,18727.0
10026,2011-11-10,0.008855,34037.0,18727.0
10026,2011-11-11,0.02572,73937.0,18727.0
10026,2011-11-14,-0.019503,59572.0,18727.0
10026,2011-11-15,0.032474,39747.0,18727.0
10026,2011-11-16,-0.012778,30329.0,18727.0
10026,2011-11-17,-0.003186,35752.0,18727.0
10026,2011-11-18,0.003396,22186.0,18727.0
10026,2011-11-21,-0.028867,24243.0,18727.0
10026,2011-11-22,-0.011275,43726.0,18727.0
10026,2011-11-23,-0.02882,39263.0,18727.0
10026,2011-11-25,-0.007259,28370.0,18734.0
10026,2011-11-28,0.042581,67035.0,18734.0
10026,2011-11-29,0.002682,27801.0,18734.0
10026,2011-11-30,0.06727,110893.0,18734.0
10026,2011-12-01,-0.012529,49988.0,18734.0
10026,2011-12-02,0.007613,36211.0,18734.0
10026,2011-12-05,0.014336,51355.0,18734.0
10026,2011-12-06,0.036096,93336.0,18734.0
10026,2011-12-07,-0.008664,39411.0,18734.0
10026,2011-12-08,-0.03254,53917.0,18734.0
10026,2011-12-09,0.038632,56923.0,18734.0
10026,2011-12-12,-0.015544,59388.0,18751.0
10026,2011-12-13,-0.020489,51624.0,18751.0
10026,2011-12-14,-0.013274,48955.0,18751.0
10026,2011-12-15,0.023591,26107.0,18751.0
10026,2011-12-16,0.0,184355.0,18751.0
10026,2011-12-19,-0.018667,51810.0,18751.0
10026,2011-12-20,0.030862,73100.0,18751.0
10026,2011-12-21,0.010168,57562.0,18751.0
10026,2011-12-22,-0.008761,32702.0,18751.0
10026,2011-12-23,0.002068,15556.0,18662.0
10026,2011-12-27,0.002439,20651.0,18662.0
10026,2011-12-28,-0.018345,29844.0,18662.0
10026,2011-12-29,0.026125,23405.0,18662.0
10026,2011-12-30,-0.00985,35617.0,18662.0
10026,2012-01-03,-0.006381,45470.0,18662.0
10026,2012-01-04,-0.008689,19008.0,18662.0
10026,2012-01-05,0.002477,22916.0,18662.0
10026,2012-01-06,0.00095,34389.0,18662.0
10026,2012-01-09,-0.008545,47381.0,18662.0
10026,2012-01-10,0.007661,43850.0,18662.0
10026,2012-01-11,-0.004752,30308.0,18662.0
10026,2012-01-12,0.001528,16992.0,18662.0
10026,2012-01-13,-0.016972,27505.0,18790.0
10026,2012-01-17,0.00194,66976.0,18790.0
10026,2012-01-18,0.000968,40952.0,18790.0
10026,2012-01-19,0.012959,34842.0,18790.0
10026,2012-01-20,0.005538,34428.0,18790.0
10026,2012-01-23,-0.008925,25679.0,18790.0
10026,2012-01-24,-0.040812,148863.0,18790.0
10026,2012-01-25,-0.001998,61795.0,18790.0
10026,2012-01-26,0.0004,34406.0,18790.0
10026,2012-01-27,0.009404,27564.0,18790.0
10026,2012-01-30,0.000991,37605.0,18790.0
10026,2012-01-31,0.010495,59968.0,18790.0
10026,2012-02-01,0.012738,86427.0,18790.0
10026,2012-02-02,0.010836,43793.0,18790.0
10026,2012-02-03,0.01206,57611.0,18790.0
10026,2012-02-06,-0.009457,39910.0,18790.0
10026,2012-02-07,-0.017758,58336.0,18790.0
10026,2012-02-08,0.009915,62129.0,18790.0
10026,2012-02-09,-0.000385,44148.0,18790.0
10026,2012-02-10,-0.020027,49846.0,18790.0
10026,2012-02-13,0.01631,31562.0,18790.0
10026,2012-02-14,-0.014115,38038.0,18790.0
10026,2012-02-15,-0.016278,45991.0,18790.0
10026,2012-02-16,0.019737,55040.0,18790.0
10026,2012-02-17,-0.001369,30347.0,18790.0
10026,2012-02-21,-0.004111,24828.0,18790.0
10026,2012-02-22,-0.009239,25563.0,18790.0
10026,2012-02-23,0.029365,44895.0,18790.0
10026,2012-02-24,-0.010601,32788.0,18790.0
10026,2012-02-27,-0.016949,52959.0,18790.0
10026,2012-02-28,-0.003964,41594.0,18790.0
10026,2012-02-29,-0.001791,63169.0,18790.0
10026,2012-03-01,-0.001595,72749.0,18790.0
10026,2012-03-02,-0.013576,46997.0,18790.0
10026,2012-03-05,0.007691,24628.0,18790.0
10026,2012-03-06,-0.011649,35034.0,18790.0
10026,2012-03-07,0.009145,36433.0,18790.0
10026,2012-03-08,0.009263,25983.0,18790.0
10026,2012-03-09,0.00419,36389.0,18790.0
10026,2012-03-12,0.012319,47316.0,18790.0
10026,2012-03-13,0.01158,25511.0,18790.0
10026,2012-03-14,-0.014978,20063.0,18790.0
10026,2012-03-15,0.004739,27698.0,18790.0
10026,2012-03-16,-0.004914,70955.0,18790.0
10026,2012-03-19,0.007308,22799.0,18790.0
10026,2012-03-20,-0.005686,20913.0,18790.0
10026,2012-03-21,0.003352,29181.0,18790.0
10026,2012-03-22,-0.006289,45023.0,18790.0
10026,2012-03-23,0.016218,40534.0,18861.0
10026,2012-03-26,0.016738,40885.0,18861.0
10026,2012-03-27,0.001723,45483.0,18861.0
10026,2012-03-28,-0.001338,45494.0,18861.0
10026,2012-03-29,0.001531,36411.0,18861.0
10026,2012-03-30,0.002293,57670.0,18861.0
10026,2012-04-02,0.005147,62208.0,18861.0
10026,2012-04-03,-0.008534,41103.0,18861.0
10026,2012-04-04,-0.014346,28860.0,18861.0
10026,2012-04-05,0.004269,31354.0,18861.0
10026,2012-04-09,-0.031304,47527.0,18861.0
10026,2012-04-10,-0.009376,53016.0,18861.0
10026,2012-04-11,0.009464,42302.0,18861.0
10026,2012-04-12,0.006782,43864.0,18861.0
10026,2012-04-13,-0.005152,34982.0,18861.0
10026,2012-04-16,0.006174,30129.0,18861.0
10026,2012-04-17,0.015835,54696.0,18861.0
10026,2012-04-18,-0.003507,35585.0,18861.0
10026,2012-04-19,-0.015252,41554.0,18861.0
10026,2012-04-20,0.001986,56379.0,18861.0
10026,2012-04-23,-0.029925,64794.0,18861.0
10026,2012-04-24,0.137487,243300.0,18861.0
10026,2012-04-25,-0.003951,124624.0,18861.0
10026,2012-04-26,0.013523,65922.0,18861.0
10026,2012-04-27,0.002135,56647.0,18861.0
10026,2012-04-30,-0.004793,31658.0,18861.0
10026,2012-05-01,-0.012487,53450.0,18861.0
10026,2012-05-02,0.0,37808.0,18861.0
10026,2012-05-03,-0.017341,43705.0,18861.0
10026,2012-05-04,-0.01636,41000.0,18861.0
10026,2012-05-07,0.010465,21504.0,18861.0
10026,2012-05-08,0.019419,48241.0,18861.0
10026,2012-05-09,-0.008345,46522.0,18861.0
10026,2012-05-10,0.023235,48921.0,18861.0
10026,2012-05-11,0.001252,45486.0,18861.0
10026,2012-05-14,-0.021607,72269.0,18861.0
10026,2012-05-15,-0.005293,54127.0,18861.0
10026,2012-05-16,0.003853,44721.0,18861.0
10026,2012-05-17,-0.008042,45711.0,18861.0
10026,2012-05-18,-0.011056,52573.0,18861.0
10026,2012-05-21,0.017701,50502.0,18861.0
10026,2012-05-22,0.000732,37911.0,18861.0
10026,2012-05-23,0.003293,31532.0,18861.0
10026,2012-05-24,0.005653,30049.0,18861.0
10026,2012-05-25,-0.004533,28912.0,18861.0
10026,2012-05-29,0.016029,54032.0,18861.0
10026,2012-05-30,-0.010936,38639.0,18861.0
10026,2012-05-31,-0.001813,55988.0,18861.0
10026,2012-06-01,-0.021246,42441.0,18861.0
10026,2012-06-04,0.004267,60529.0,18861.0
10026,2012-06-05,0.001663,39128.0,18861.0
10026,2012-06-06,0.026743,61319.0,18861.0
10026,2012-06-07,-0.001617,81819.0,18861.0
10026,2012-06-08,0.008636,46313.0,18861.0
10026,2012-06-11,-0.006243,65830.0,18861.0
10026,2012-06-12,0.00718,43404.0,18861.0
10026,2012-06-13,-0.000535,57179.0,18861.0
10026,2012-06-14,0.005183,45389.0,18861.0
10026,2012-06-15,0.012802,116187.0,18861.0
10026,2012-06-18,0.001756,46389.0,18861.0
10026,2012-06-19,0.007361,60539.0,18861.0
10026,2012-06-20,0.007133,54274.0,18861.0
10026,2012-06-21,-0.003455,78966.0,18861.0
10026,2012-06-22,0.003467,150561.0,18902.0
10026,2012-06-25,-0.007082,43696.0,18902.0
10026,2012-06-26,-0.002958,40347.0,18902.0
10026,2012-06-27,0.009597,48061.0,18902.0
10026,2012-06-28,-0.012098,39147.0,18902.0
10026,2012-06-29,0.03394,84421.0,18902.0
10026,2012-07-02,0.007953,70220.0,18902.0
10026,2012-07-03,-0.001679,35518.0,18902.0
10026,2012-07-05,-0.009585,29946.0,18902.0
10026,2012-07-06,0.002547,42207.0,18902.0
10026,2012-07-09,-0.003726,61220.0,18902.0
10026,2012-07-10,-0.012409,28907.0,18902.0
10026,2012-07-11,-0.003787,28459.0,18902.0
10026,2012-07-12,-0.016586,34632.0,18902.0
10026,2012-07-13,0.009838,47602.0,18902.0
10026,2012-07-16,-0.013222,25736.0,18917.0
10026,2012-07-17,0.000882,19838.0,18917.0
10026,2012-07-18,-0.010393,28205.0,18917.0
10026,2012-07-19,-0.03115,49840.0,18917.0
10026,2012-07-20,-0.0079,49419.0,18917.0
10026,2012-07-23,-0.018704,38778.0,18917.0
10026,2012-07-24,0.007549,67401.0,18917.0
10026,2012-07-25,0.042705,124647.0,18917.0
10026,2012-07-26,0.021196,74593.0,18917.0
10026,2012-07-27,0.011082,43299.0,18917.0
10026,2012-07-30,0.024704,49996.0,18917.0
10026,2012-07-31,-0.018846,50068.0,18917.0
10026,2012-08-01,-0.017304,75866.0,18917.0
10026,2012-08-02,0.00088,37838.0,18917.0
10026,2012-08-03,0.019177,43500.0,18917.0
10026,2012-08-06,-0.002762,25693.0,18917.0
10026,2012-08-07,-0.001385,33848.0,18917.0
10026,2012-08-08,-0.00156,34383.0,18917.0
10026,2012-08-09,0.003472,57755.0,18917.0
10026,2012-08-10,-0.006574,20923.0,18917.0
10026,2012-08-13,-0.008708,15736.0,18917.0
10026,2012-08-14,-0.001405,35012.0,18917.0
10026,2012-08-15,0.007037,22167.0,18917.0
10026,2012-08-16,0.002096,34225.0,18917.0
10026,2012-08-17,0.00802,31552.0,18917.0
10026,2012-08-20,-0.001038,21292.0,18917.0
10026,2012-08-21,0.003809,42057.0,18917.0
10026,2012-08-22,-0.003622,27841.0,18917.0
10026,2012-08-23,-0.01229,26606.0,18917.0
10026,2012-08-24,0.008062,27962.0,18917.0
10026,2012-08-27,0.002782,37037.0,18917.0
10026,2012-08-28,0.005721,31660.0,18917.0
10026,2012-08-29,-0.000345,24874.0,18917.0
10026,2012-08-30,-0.010519,16940.0,18917.0
10026,2012-08-31,-0.00488,33626.0,18917.0
10026,2012-09-04,-0.000175,54733.0,18917.0
10026,2012-09-05,0.01086,61098.0,18917.0
10026,2012-09-06,-0.003466,65115.0,18917.0
10026,2012-09-07,0.000696,35188.0,18917.0
10026,2012-09-10,-0.001216,24848.0,18917.0
10026,2012-09-11,-0.006611,22532.0,18917.0
10026,2012-09-12,0.002452,22463.0,18917.0
10026,2012-09-13,0.015409,51915.0,18917.0
10026,2012-09-14,-0.004311,43977.0,18917.0
10026,2012-09-17,-0.004849,36731.0,18917.0
10026,2012-09-18,0.01079,36554.0,18917.0
10026,2012-09-19,-0.002927,29969.0,18917.0
10026,2012-09-20,0.009152,23565.0,18917.0
10026,2012-09-21,-0.020534,173162.0,18917.0
10026,2012-09-24,0.013976,40202.0,18917.0
10026,2012-09-25,-0.01051,53461.0,18917.0
10026,2012-09-26,-0.005746,34570.0,18917.0
10026,2012-09-27,0.006655,39670.0,18917.0
10026,2012-09-28,-0.00261,39639.0,18780.0
10026,2012-10-01,0.012036,45750.0,18780.0
10026,2012-10-02,-0.001724,29366.0,18780.0
10026,2012-10-03,-0.007769,23081.0,18780.0
10026,2012-10-04,0.008352,28853.0,18780.0
10026,2012-10-05,-0.010872,34728.0,18780.0
10026,2012-10-08,0.00157,11180.0,18780.0
10026,2012-10-09,-0.008013,20638.0,18780.0
10026,2012-10-10,0.011414,20169.0,18780.0
10026,2012-10-11,-0.007812,19647.0,18780.0
10026,2012-10-12,-0.005074,22775.0,18780.0
10026,2012-10-15,0.010904,28214.0,18780.0
10026,2012-10-16,0.001914,23223.0,18780.0
10026,2012-10-17,0.007987,31038.0,18780.0
10026,2012-10-18,-0.007063,23895.0,18780.0
10026,2012-10-19,-0.013532,50342.0,18780.0
10026,2012-10-22,0.00299,28947.0,18780.0
10026,2012-10-23,-0.002455,17539.0,18780.0
10026,2012-10-24,-0.00914,27496.0,18780.0
10026,2012-10-25,0.014547,10473.0,18780.0
10026,2012-10-26,-0.004546,16179.0,18780.0
10026,2012-10-31,0.005972,20071.0,18780.0
10026,2012-11-01,0.012747,64086.0,18780.0
10026,2012-11-02,-0.021379,39670.0,18780.0
10026,2012-11-05,-0.006871,41329.0,18780.0
10026,2012-11-06,0.015079,25270.0,18780.0
10026,2012-11-07,-0.003321,52698.0,18780.0
10026,2012-11-08,-0.017009,30432.0,18780.0
10026,2012-11-09,0.039065,76594.0,18780.0
10026,2012-11-12,0.012704,58803.0,18780.0
10026,2012-11-13,0.009154,47434.0,18780.0
10026,2012-11-14,-0.017638,27755.0,18780.0
10026,2012-11-15,-0.012996,52315.0,18780.0
10026,2012-11-16,0.005717,41726.0,18749.0
10026,2012-11-19,0.041516,63744.0,18749.0
10026,2012-11-20,0.005624,70156.0,18749.0
10026,2012-11-21,0.005428,52173.0,18749.0
10026,2012-11-23,0.002781,45207.0,18749.0
10026,2012-11-26,0.004894,63174.0,18749.0
10026,2012-11-27,0.015909,70406.0,18749.0
10026,2012-11-28,-0.00799,55253.0,18749.0
10026,2012-11-29,0.010954,46870.0,18749.0
10026,2012-11-30,0.002231,53493.0,18749.0
10026,2012-12-03,0.010811,75679.0,18749.0
10026,2012-12-04,0.004876,123043.0,18749.0
10026,2012-12-05,-0.001878,46386.0,18749.0
10026,2012-12-06,-0.00392,33096.0,18749.0
10026,2012-12-07,-0.005825,40881.0,18749.0
10026,2012-12-10,-0.002381,65993.0,18749.0
10026,2012-12-11,0.003819,86285.0,18775.0
10026,2012-12-12,-0.005073,49281.0,18775.0
10026,2012-12-13,-0.003824,42325.0,18775.0
10026,2012-12-14,-0.009917,64415.0,18775.0
10026,2012-12-17,0.028595,60332.0,18775.0
10026,2012-12-18,-0.002199,47083.0,18775.0
10026,2012-12-19,-0.005352,35996.0,18775.0
10026,2012-12-20,0.005539,43129.0,18775.0
10026,2012-12-21,-0.00063,210272.0,18775.0
10026,2012-12-24,-0.006142,34947.0,18775.0
10026,2012-12-26,-0.011567,36780.0,18775.0
10026,2012-12-27,-0.00497,38794.0,18775.0
10026,2012-12-28,-0.006283,24996.0,18783.0
10026,2012-12-31,0.035718,63783.0,18783.0
10026,2013-01-02,0.006839,92378.0,18783.0
10026,2013-01-03,0.005597,51264.0,18783.0
10026,2013-01-04,0.001391,55188.0,18783.0
10026,2013-01-07,-0.021141,34634.0,18783.0
10026,2013-01-08,0.000462,83955.0,18783.0
10026,2013-01-09,0.024279,51971.0,18783.0
10026,2013-01-10,-0.010928,27781.0,18783.0
10026,2013-01-11,0.006069,44508.0,18783.0
